word,synonyms
віщати,['див провіщати']
віщий,['див пророчий']
віщувати,['див провіщати']
віщун,"['особа провісник', 'ознака чого передвісник']"
віщунський,['див пророчий']
віяти,"['злегка повівати', 'злегка подихати', 'злегка подувати', 'сильніше дути', 'навально бурхати', 'навально бушувати']"
віятися,"['розм вештатися', 'розм волочитися', 'розм тинятися', 'розм шлятися']"
в’їдливий,['див ущипливий']
вказівка,"['провідний принцип настанова', 'керівна від вищих органів директива', 'про правила щодо виконання інструкція']"
вкрадливий,['див улесливий']
вкрай,['див цілком']
вкупі,['див укупі']
влада,['необмежена всевладдя']
владар,['див володар']
владарка,['див володарка']
владика,['див володар']
владичиця,['див володарка']
власник,['див володілець']
власниця,['див володільниця']
власноручний,['див справжній']
властивий,"['притаманний', 'як ознака характерний']"
властивість,"['притаманність', 'характерна особливість']"
влови,['див лови']
влучити,"['попасти в ціль', 'поцілити', 'обл уцілити']"
влучний,['див цілкий']
вмираючий,"['покинутий вмирати', 'приречений вмерти', 'майже мрець', 'агонійний', 'вмирущий', 'мрущий', 'напівмертвий', 'присмертний', 'смертний', 'вже на Божій дорозі', 'вже на відході', 'вже одною ногою в могилі']"
вміщуватися,['див втручатися']
вовківня,"['див лігвище', 'див пастка']"
вовкуватий,"['див понурий', 'див відлюдкуватий']"
вовкувато,['див понуро']
вовна,['поез руно']
вовтузитися,"['див про зайву метушню марудитися', 'див неспокійно сидіти вертітися']"
вогкий,"['вологий', 'рідк вільготний', 'рідк вільгий', 'про погоду, дрова і под сирий', 'перен гнилий', 'підсил мокрий']"
вогкість,"['вологість', 'вільгість', 'сирість', 'гнилизна', 'мокрість', 'пор вогкий']"
вогкуватий,"['воложистий', 'сируватий', 'гнилуватий', 'мокруватий', 'пор вогкий']"
вогненний,['див вогняний']
вогнестрільний,"['огнестрільний', 'вогнепальний', 'огнепальний']"
вогнистий,['див вогняний']
вогнище,"['багаття', 'піонерське костер', 'обл ватраг']"
вогняний,"['огняний', 'вогненний', 'огненний', 'вогнистий', 'огнистий']"
вогонь,['див стрілянина']
водитися,"['знатися', 'приятелювати', 'різко, несхвально розм лигатися', 'різко, несхвально злигуватися', 'фам знюхуватися']"
водник,['див діжка']
водовмістище,['див водоймище']
водограй,['див фонтан']
водоймище,"['водойма', 'водовмістище', 'водосховище']"
водомий,['див водорий']
водопілля,['див повінь']
водорий,"['водомий', 'вимивина', 'вимоїна']"
водосховище,['див водоймище']
водяник,['див чорт']
водянка,['див діжка']
воєначальник,['див полководець']
воєнний,['див військовий']
вожак,['див ватажок']
вождь,"['проводир', 'ідейний керівник', 'політ, партії – зрідка лідер', 'пор командир']"
возз’єднувати,['див з’єднувати']
возитися,"['занадто панькатися', 'занадто цяцькатися', 'задовго вовтузитися', 'з чим трудним, заплутаним морочитися']"
возовик,['див ломовик']
возовня,['див сарай']
возороб,['див стельмах']
воістину,['див справді']
воїн,"['вояк', 'вояка', 'войовник', 'жартівливо рубака', 'пор солдат']"
воїнський,['вояцький']
воїнство,['див військо']
войовник,['див воїн']
волати,['див кричати']
волаючий,"['звиклий [ставши] волати', 'змушений заволати', 'крикун', 'крикливий']"
воло,['див підгруддя']
воловник,['див хлів']
воловня,['див хлів']
воловодити,"['див марудити', 'див марудитися']"
воловодитися,"['див марудити', 'див марудитися']"
вологий,['див вогкий']
вологість,['див вогкість']
вологнути,['див сиріти']
володар,"['що має владу владар', 'що має владу владика', 'що має владу господар', 'книжн велитель', 'книжн повелитель', 'пор володілець']"
володарка,"['владарка', 'владичиця', 'велителька', 'повелителька', 'пор володар']"
володілець,"['що володіє чим володар', 'рідше володільник', 'що сам розпоряджається своїм майном господар', 'лише приватного майна власник']"
володільниця,"['володарка', 'господиня', 'власниця', 'пор володілець']"
воложистий,['див вогкуватий']
волок,['див сітка']
волокита,['тяганина']
волокти,['див тягти']
волоктися,['див тягтися']
волосся,"['про кучеряве кучері', 'у жінок – сплетене коса', 'пор патли', 'пор чуб']"
волоть,['див гроно']
волоха,['див шнурок']
волохатий,"['занадто оброслий волоссям, шерстю кошлатий', 'занадто оброслий волоссям, шерстю косматий', 'занадто оброслий волоссям, шерстю мохнатий', 'занадто оброслий волоссям, шерстю пелехатий', 'з скуйовдженим волоссям патлатий', 'з скуйовдженим волоссям кудлатий']"
волоцюга,['див бродяга']
волочити,"['див боронувати', 'див тягти']"
волочитися,['див вештатися']
волошковий,['васильковий']
воля,['див свобода']
вонючий,['див смердючий']
воняти,['див відгонити']
ворина,['див жердина']
вориння,['див огорожа']
ворітця,['див хвіртка']
воркотати,['див воркувати']
воркотіти,['див воркувати']
воркотливий,['див буркотливий']
воркотун,['див буркотун']
воркотуха,['див буркотуха']
воркувати,"['воркотати', 'воркотіти', 'туркотати', 'туркотіти', 'розм буркотати', 'розм буркотіти']"
воркун,['див буркотун']
ворог,"['особистий недруг', 'особистий супротивник', 'ідеологічний, військ і под противник', 'заст, поез враг', 'рідк заст супостат']"
ворогування,['див ворожнеча']
ворогуючий,"['розсварений', 'розбратаний', 'протиборчий', 'звиклий ворогувати', 'ворог', 'ворожий', 'неприязний', 'супротивний', 'образн на ножах з ким']"
ворожбит,['див знахар']
ворожбитка,['див знахарка']
вороже,"['неприязно', 'недружелюбно', 'пор ворожий']"
ворожий,"['в індивідуальному відношенні неприязний', 'в індивідуальному відношенні недружелюбний', 'заст, поез вражий']"
ворожити,['див чарувати']
ворожість,"['неприязнь', 'неприязність', 'недружелюбність']"
ворожнеча,"['ворогування', 'пор чвари']"
ворожо,"['неприязно', 'недружелюбно', 'пор ворожий']"
ворон,"['крук', 'обл гавран']"
ворона,"['ґава', 'обл гавря']"
вороний,['див чорний']
воронка,['див яма']
ворота,['брама']
ворох,['див купа']
ворушливий,['див рухливий']
ворчати,['див бурчати']
воскресати,['див оживати']
воскрешати,['див оживляти']
воювати,"['добиватися чогонебудь, перемагаючи перешкоди боротися', 'зрідка битися']"
воюючий,"['втягнутий у війну', 'обтяжений війною', 'змушений воювати', 'борець проти кого', 'воїн', 'войовничий', 'протиборчий', 'народ нескорений', 'образн у борні', 'у стані війни']"
вояк,['див воїн']
вояка,['див воїн']
вояцький,['див воїнський']
вояцтво,['див військо']
впитися,['див учепитися']
впихати,['див сунути']
впірнати,['див поринати']
вплив,"['фізичних сил і под діяння', 'фізичних сил і под дія', 'про шкідливий вплив на хід життя і под засилля', 'необмежений всесилля']"
впливати,"['на організм тощо діяти', 'шкідливо – ще відбиватися']"
вплутуватися,['див втручатися']
вправний,"['в роботі умілий', 'в рухах спритний']"
вправність,['див спритність']
вправно,['див спритно']
враг,"['див ворог', 'див чорт']"
вражати,"['рідкістю, незвичайністю тощо дивувати', 'надто сильно приголомшувати', 'до глибини душі потрясати']"
вражаючий,"['разючий', 'здатний вразити', 'вразливий', 'образ могутній', 'сильний']"
враження,['викликане мистецькими і под засобами ефект']
вражий,['див ворожий']
враз,"['нараз', 'раптом', 'несподівано зненацька']"
вразливий,['див чулий']
вранішній,['див ранішній']
врода,"['краса', 'красота', 'вродливість', 'рідк ліпота']"
вродливий,"['гарний', 'гарний на вроду', 'хороший', 'красовитий', 'гожий', 'пригожий', 'з лиця милолиций', 'з лиця миловидий', 'з лиця миловидний']"
вродливиця,['див красуня']
вродливість,['див врода']
вруна,"['руна', 'рунь', 'сходи', 'прорість', 'прям – осіннього сіву озимина', 'весняного сіву ярина']"
врунитися,['див розростатися']
вручати,['див давати']
вряди-годи,['див зрідка']
врятуватися,['див уціліти']
всаджувати,['див встромляти']
всебічний,"['всесторонній', 'пор ґрунтовний']"
всевладдя,['див влада']
всемогутній,"['всемогущий', 'всемічний', 'фізичною силою, також силою аргументації тощо всесильний']"
всемогутність,['див всесилля']
всенародний,['див народний']
всенький,['див весь']
всеобіймаючий,"['всеосяжний', 'універсальний', 'всебічний', 'поголовний', 'панорамний', 'всеохопний', 'всеобіймущий', 'осяг глибинний']"
всеохоплюючий,['див всеобіймаючий']
всеперемагаючий,"['всепереможний', 'звитяжний', 'здатний здолати все', 'порівн переможний']"
всепоглинаючий,"['здатний поглинути все', 'всепожирущий', 'всепоглинущий']"
всесвіт,['див світ']
всесвітній,['див світовий']
всесилля,"['всемогутність', 'пор вплив']"
всесильний,['див всемогутній']
всесторонній,['див всебічний']
всисати,['див всмоктувати']
всілякий,"['всякий', 'всякий можливий', 'різний', 'підсил найрізноманітніший']"
всіляко,"['всяко', 'всяким способом', 'порізному різно']"
всмоктувати,"['всисати', 'вогкість – про землю і под убирати в себе', 'вбирати в себе']"
вспомин,['див спомин']
вставати,"['з місця, з ліжка підводитися', 'з місця, з ліжка підніматися', 'рідше зводитися', 'насилу зволікатися', 'пор схоплюватися']"
встромляти,"['тичку в землю тощо втикати', 'всаджувати', 'з розмахом вбивати', 'з розмахом вгороджувати', 'з розмахом вганяти', 'перен заганяти', 'перен затопляти']"
встрявати,['див втручатися']
вступати,['див втручатися']
всувати,['див сунути']
всупереч,['див наперекір']
всякий,['див всілякий']
всяко,['див всіляко']
втикати,['див встромляти']
втискати,['див сунути']
втискувати,['див сунути']
втихомирювати,['див утихомирювати']
втихомирюватися,['див утихомирюватися']
втіха,['див утіха']
вторгатися,"['розм вдиратися', 'пор ломитися']"
второпати,['див збагнути']
втрата,"['шкода', 'збиток']"
втручатися,"['вмішуватися', 'мішатися', 'в розмову – ще вступати', 'розм встрявати', 'фам вплутуватися']"
втуплювати,['див вдивлятися']
втуплюватися,['див вдивлятися']
вудильник,['див рибалка']
вуздечка,"['уздечка', 'гнуздечка', 'без вудил недоуздок', 'мотузяна без вудил оброть', 'обл кантар']"
вузівець,['див студент']
вузівка,['див студентка']
вузький,"['завширшки, поперек і под тісний']"
вузлуватий,['див хитрий']
вуй,['див дядько']
вуйко,['див дядько']
вуйна,['див тітка']
вулиця,"['вузька, поперечна провулок', 'вузька, поперечна сліпий завулок', 'вузька, поперечна привулок']"
вурдитися,"['звурджуватися', 'зсідатися', 'про молоко – ще скипатися']"
вусач,"['усач', 'вусань', 'розм прудиус', 'розм прутивус', 'фам крутивус']"
вутлий,"['див слабий', 'див хирявий']"
вушанка,['див шапка']
вхідчини,['див новосілля']
входини,['див новосілля']
вчинок,"['учинок', 'дія звичайно в мн', 'геройський подвиг', 'нахабний, зухвалий розм вихватка', 'нахабний, зухвалий вибрик']"
вщухнути,['див унишкнути']
в’юнитися,['див витися']
в’юнкий,"['див верткий', 'див звивистий']"
в’юнкість,['див рухливість']
в’ючити,['див вантажити']
в’язанка,"['дров, сіна і под в’язка']"
в’язати,['див плести']
в’язень,"['ув’язнений', 'розм, заст арештант', 'розм, заст острожник', 'розм, заст тюряжник']"
в’язи,['див плечі']
в’язка,"['нанизаних предметів низка', 'цибулі вінок', 'обл коса', 'пор в’язанка']"
в’язкий,"['чіпкий', 'що липне липкий', 'що липне клейкий', 'розм беручкий', 'що в ньому можна загрузнути грузький', 'що в ньому можна загрузнути глейкий', 'що в ньому можна загрузнути глеюватий']"
в’язкість,"['липкість', 'клейкість', 'грузькість', 'пор в’язкий']"
в’язниця,"['тюрма', 'поез темниця', 'заст острог', 'заст кримінал', 'образно розм хурдига', 'образно хурдигарня']"
в’язничний,['див тюремний']
в’язнути,"['в болоті грузнути', 'в болоті загрузати', 'в болоті стрягнути', 'в болоті застрягати', 'пор присікуватися']"
в’ялий,['див млявий']
в’янути,['див марніти']
габа,"['див облямівка', 'див покривало']"
гавань,"['для вантаження і розвантажування суден порт', 'для причалювання суден пристань']"
гавкання,"['розм гавкіт', 'розм гавк', 'розм брехання', 'підсил гавкотня', 'валування', 'ґвалтування', 'дзявкання', 'пор гавкати']"
гавкати,"['розм брехати', 'про багатьох собак – ще валувати', 'про багатьох собак – ще ґвалтувати', 'про малих собак, цуценят дзявкати']"
гавкіт,['див гавкання']
гавкотня,['див гавкання']
гавкун,['див собака']
гавра,['див лігвище']
гавран,['див ворон']
гавря,"['див ворона', 'див роззява']"
гад,['див змія']
гаданий,['див уявний']
гадати,"['про вільний хід думок, не за логічними категоріями думати', 'беручи до уваги різні думки, мотиви – ще міркувати', 'мати свій погляд на що уважати']"
гадка,"['більш мотивована думка', 'в наукових питаннях і под погляд']"
гадюка,['див змія']
газета,['заст часопис']
газоутворюючий,"['газотвірний', 'газотвір', 'здатний творити газ']"
гай,"['лісок', 'зарості на низині, на пригорках яру розм луг', 'зарості на низині, на пригорках яру байрак']"
гайдар,['див вівчар']
гайний,"['загайний', 'забарний', 'марудний']"
гайнувати,['див марнотратити']
гайнути,['див махнути']
гайовий,['див лісник']
гак,"['крюк', 'дерев’яний розм ключка']"
галабурда,['див бешкет']
галабурдити,['див бешкетувати']
галабурдник,['див бешкетник']
галайда,['див бродяга']
галайкати,['див горлати']
галайкотати,['див горлати']
галайкотіти,['див горлати']
галайстра,['див юрба']
галанці,['див штани']
галас,"['крик', 'дещо слабший гам', 'дещо слабший гамір', 'виразний шум голосів гомін', 'пор гармидер']"
галасати,['див кричати']
галасливий,"['про вдачу, також перен про місто тощо гомінливий', 'про вдачу, також перен про місто тощо гоміонливий', 'про вдачу, також перен про місто тощо гомінкий', 'повний гамору гамірливий', 'повний гамору гамірний', 'схильний до шумливості розм галасуватий']"
галасувати,"['знев галдикати', 'пор кричати']"
галасуватий,['див галасливий']
галдикати,['див галасувати']
галитися,['див квапитися']
гальмувати,"['затримувати', 'зовсім зупиняти']"
галопувати,['див їхати']
галузь,"['ділянка', 'рідше ділянка', 'рідше царина', 'рідше область']"
галузка,"['гілочка', 'віточка']"
галява,['див поляна']
галявина,['див поляна']
гам,['див галас']
гамазей,['див комора']
гамазея,['див комора']
гамазин,['див комора']
гамалик,['див потилиця']
гаман,"['на гроші, тютюн капшук', 'на гроші, тютюн кисет', 'з металевим затвором калитка', 'обл киса']"
гаманець,"['на гроші, тютюн капшук', 'на гроші, тютюн кисет', 'з металевим затвором калитка', 'обл киса']"
гамір,['див галас']
гамірливий,['див галасливий']
гамірний,['див галасливий']
гамселити,['див бити']
гамувати,"['неспокійного, сердитого угамовувати', 'неспокійного, сердитого утихомирювати']"
гана,['див догана']
ганьба,"['неслава', 'безчестя', 'сором', 'розм соромота', 'розм соромітність', 'пор ганебний']"
ганьбити,"['плямувати', 'плямити', 'неславити', 'безчестити', 'сильніше паплюжити']"
ганьбувати,"['плямувати', 'плямити', 'неславити', 'безчестити', 'сильніше паплюжити']"
гандж,['див вада']
ганебний,"['що плямує чиєсь ім’я, славу безславний', 'що плямує честь безчесний', 'такий, що за нього треба соромитися соромний', 'підсил обл страмний']"
ганити,"['гудити', 'підсил ганьбити', 'обл ганьбувати']"
ганчірка,"['шматка', 'для миття посуду віхоть', 'якою обвивають ногу при взуванні онуча']"
ганчір’я,['див лахміття']
ганяти,['див бігати']
ганятися,"['за ким, чим уганяти']"
гаптарка,['див швачка']
гаптувати,['див шити']
гаразд,"['див добре', 'див щасливо']"
гараздувати,['див розкошувати']
гарапник,['див батіг']
гарба,['див віз']
гарбати,['див грабувати']
гарбузиння,['див бадилля']
гарикати,"['див бурчати', 'див кричати']"
гарикатися,['див сваритися']
гарикливий,['див буркотливий']
гарман,['див тік']
гарматник,['див артилерист']
гармаш,['див артилерист']
гармидер,"['галас', 'крик', 'з сваркою, метушнею – образно базар', 'з сваркою, метушнею – образно шарварок', 'пор буча']"
гармонійний,"['про звуки стройний', 'про звуки суголосний', 'рідше зграйний']"
гармонічний,"['про звуки стройний', 'про звуки суголосний', 'рідше зграйний']"
гарненький,['див миловидний']
гарний,"['хороший', 'з зовнішнього вигляду красивий', 'з зовнішнього вигляду красний', 'чепурний', 'на вроду – ще вродливий', 'на вроду – ще гожий', 'на вроду – ще пригожий', 'з лиця милолиций', 'з лиця миловидий', 'з лиця миловидний', 'що викликає подив, захоплення прегарний', 'що викликає подив, захоплення прекрасний', 'що викликає подив, захоплення чудовий', 'що викликає подив, захоплення чарівний', 'що викликає подив, захоплення розкішний', 'про одяг, взуття тощо елегантний', 'обл файний', 'обл лепський', 'пор добрий']"
гарнішати,"['кращати', 'рідше гарніти']"
гарно,['див добре']
гарнюк,['див красунь']
гартувати,['див сталити']
гарувати,['див трудитися']
гарцювати,"['конем вигравати', 'пор їхати']"
гаряче,"['жарко', 'парно', 'душно', 'пор гарячий']"
гарячий,"['сильно нагрітий жаркий', 'підсил пекучий', 'насичений гарячою парою паркий', 'насичений гарячою парою душний', 'пор палкий']"
гарячка,"['пропасниця', 'розм лихоманка', 'розм трясця', 'про підвищення температури тіла жар']"
гасати,['див бігати']
гасло,"['лозунг', 'заклик']"
гаснути,['погасати']
гаспид,['див диявол']
гать,['див гребля']
гателити,"['див бити', 'див уминати']"
гатити,"['див бити', 'див стріляти']"
гатка,['див гребля']
гатунок,['сорт']
гачкуватий,['карлючкуватий']
гаяти,"['марнувати', 'марно витрачати', 'переводити', 'пор барити']"
гаятися,['див баритися']
гедзатися,['див бігати']
гедзкатися,['див бігати']
гембель,['див рубанок']
гемон,['див чорт']
гендлювати,['див крамарювати']
гендляр,['див торговець']
генеральний,['див головний']
генерація,['див покоління']
геніальний,['див талановитий']
гепнути,['див упасти']
гепнутися,['див упасти']
геркулес,['див силач']
герлига,['див ціпок']
герць,['див поєдинок']
геть-чисто,['див зовсім']
гибель,['див загибель']
гибіти,['див хиріти']
гидь,['див гидота']
гидкий,"['бридкий', 'поганий', 'сильніше огидний', 'сильніше противний', 'сильніше паскудний']"
гидливість,['див відраза']
гидота,"['гидь', 'сильніше паскудство', 'про річ і про вчинок мерзота']"
гидотний,['див відразливий']
гидувати,"['відчувати огиду бридитися', 'ставитися зневажливо гребувати', 'ставитися зневажливо гребати', 'пор гордувати']"
гилити,['див бити']
гильнути,['див ударити']
гинути,"['загибати', 'погибати', 'про все живе пропадати', 'пор умирати', 'пор дохнути']"
гинучий,"['запропащуваний', 'приречений на смерть', 'напівзниклий', 'напіввимерлий', 'пропащий', 'зникомий', 'образно на грані загибелі', 'в лапах смерти', 'близький до загибелі', 'смертник', 'порівн вмираючий']"
гиркатися,['див сваритися']
гирлига,['див ціпок']
гич,['див бадилля']
гичка,['див бадилля']
гігант,['див велетень']
гігантський,['див велетенський']
гідний,"['достойний', 'чого вартий', 'чого варт']"
гідність,['див самоповага']
гілка,['див вітка']
гілляка,['див вітка']
гіллястий,"['гілчастий', 'рідше вітистий', 'про дерево з широким гіллям крислатий', 'про дерево з широким гіллям розложистий', 'про дерево з широким гіллям розлогий']"
гілочка,['див галузка']
гілчастий,['див гіллястий']
гінкий,['див високий']
гірний,['див гірський']
гірник,['див шахтар']
гірняк,['див горянин']
гірський,"['про положення верховинний', 'рідше гірний']"
глабці,['див сани']
глава,['див розділ']
гладь,['див гладінь']
гладити,"['прасувати', 'рідше утюжити']"
гладінь,"['гладь', 'пор поверхня']"
гладкий,"['що не має загибів і под рівний', 'про поліровану поверхню меблів тощо обл плавкий']"
гладкість,['див огрядність']
гладнути,"['щораз більше гладшати', 'щораз більше набирати тіла', 'щораз більше повнішати', 'пор товстіти']"
гладун,['див черевань']
гладуха,"['товстуха', 'товстуля', 'образно про повнотілу жінку низького росту жарт, фам пампушка', 'образно про повнотілу жінку низького росту кубушка']"
гладущик,['див глек']
гладшати,['див гладнути']
глей,"['див баговиння', 'див мул']"
глейкий,['див в’язкий']
глек,"['на воду дзбан', 'рідше джбан', 'з вузькою шийкою обл гладущик']"
глеюватий,['див в’язкий']
глибина,"['глибінь', 'глиб', 'глибочінь', 'дуже велика безодня']"
глибокий,"['бездонний', 'рідше безодній']"
глибокодумний,"['мудрий', 'пор розумний']"
глибочінь,['див глибина']
глипнути,['див глянути']
глитай,['куркуль']
глитати,['див ковтати']
глодати,['див гризти']
глузд,"['див толк', 'див розсудок']"
глузливий,"['що ховає в собі насмішку глумливий', 'що ховає в собі насмішку насмішкуватий', 'що ховає в собі насмішку іронічний']"
глузування,"['насмішка', 'насміх', 'рідше кепкування', 'рідк кпини']"
глузувати,['див насміхатися']
глум,"['насмішка', 'насміх', 'посміх', 'в образливій формі наруга', 'в образливій формі знущання', 'в образливій формі збиткування']"
глумитися,['див знущатися']
глумливий,['див глузливий']
глупак,['див дурень']
глупота,['див дурість']
глухий,"['див беззвучний', 'див відлюдний']"
глухо,['див тихо']
глушина,"['глуш', 'глухий закуток', 'перен нора']"
глядачі,['див публіка']
глядіти,"['див дивитися', 'див доглядати']"
глянець,['див лиск']
глянути,"['поглянути', 'позирнути', 'уважніше подивитися', 'бистро зиркнути', 'розм блимнути очима', 'розм бликнути очима', 'обл глипнути очима']"
глянц,['див лиск']
гнати,"['див їхати', 'див переслідувати']"
гнатися,"['за ким гонитися', 'улягати', 'скоро бігти, їхати мчати', 'скоро бігти, їхати мчатися', 'скоро бігти, їхати нестися', 'розм гоном гонити', 'гоном гнати']"
гниль,['див гнилизна']
гнилизна,"['гниль', 'гнилятина', 'на дереві трухлявина', 'на дереві трухлятина', 'на дереві порохня', 'на дереві порохно']"
гнилий,"['про дерево трухлий', 'про дерево трухлявий', 'про дерево порохнявий', 'пор вогкий', 'пор затхлий']"
гнилуватий,['див вогкуватий']
гнилятина,['див гнилизна']
гнити,"['про дерево трухлявіти', 'про дерево трухнути', 'про дерево порохнявіти', 'в землі тліти', 'в землі пріти']"
гнів,"['рідше гнівання', 'рідше пересердя', 'до крайніх меж лють', 'до крайніх меж лютість']"
гніватися,['сердитися']
гнівити,"['сердити', 'підсил розлючувати']"
гнівний,"['сердитий', 'підсил розгніваний', 'підсил розсерджений', 'до крайніх меж розлючений', 'до крайніх меж розлютований']"
гніздити,['див бити']
гніздитися,"['про птахів – ще моститися', 'на землі кублитися']"
гніздо,"['птахів, дрібних тварин і перен кубло', 'див ще лігвище']"
гніт,"['про режим насильства утиск', 'про режим насильства гнобительство', 'про режим насильства гноблення', 'про режим насильства пригноблювання']"
гнітити,"['фізично, також психічно пригнічувати', 'фізично, також психічно давити', 'див ще гнобити']"
гнобитель,"['пригноблювач', 'утискувач', 'утисник', 'вільного слова, волі душитель', 'книжн тиран']"
гнобительство,['див гніт']
гнобити,"['пригноблювати', 'утискати', 'утискувати', 'гнітити', 'репресіями і под душити']"
гноблення,['див гніт']
гнуздечка,['див вуздечка']
гнути,"['згинати', 'злегка нагинати', 'додолу хилити', 'додолу нахиляти', 'додолу клонити']"
гнутися,['див хилитися']
гнучкий,"['рідше гнучий', 'розм вигинистий']"
говір,"['див діалект', 'див гомін']"
говірка,"['див діалект', 'див розмова']"
говіркий,['див балакучий']
говорити,"['більш конкретно казати', 'до кого мовити', 'з ким розмовляти', 'про всячину розм балакати', 'про всячину гомоніти', 'обл гуторити', 'пор базікати', 'пор мимрити']"
говорливий,['див балакучий']
говорун,['див балакун']
говоруха,['див балакуха']
говорючий,['див балакучий']
гоготання,['див гудіння']
гоготати,['див гудіти']
гоготіння,['див гудіння']
гоготіти,['див гудіти']
годен,"['достойний', 'чого вартий', 'чого варт']"
година,"['див погода', 'див час']"
годинник,"['баштовий з музикою куранти', 'стінний заст дзиґар', 'стінний звичайно в мн дзиґарі']"
годити,['догоджати']
годитися,['див згоджуватися']
годиться,['див випадає']
годі,"['буде', 'звичайно з неозначеною формою дієслова досить', 'при вигуках кінець!', 'при вигуках буде!', 'при вигуках край!']"
годний,"['достойний', 'чого вартий', 'чого варт']"
годованець,['див вихованець']
годований,['див гладкий']
годованка,['див вихованка']
годувати,"['забезпечувати потрібним для життя харчувати', 'рідше кормити']"
годуватися,['див харчуватися']
годящий,"['придатний', 'догідний', 'для здійснення задуманого плану тощо відповідний']"
гожий,"['див гарний', 'див придатний', 'див чистий']"
гоїти,['див лікувати']
гоїтися,"['загоюватися', 'заживати']"
гойдати,"['хитати', 'коливати', 'злегка колихати', 'дитину в колисці колисати']"
гойдатися,['див хитатися']
гойний,"['див цілющий', 'див щедрий']"
голь,['див біднота']
голий,"['заст нагий', 'про ноги босий']"
голити,['брити']
голитися,['бритися']
голінастий,['див довгоногий']
голінний,"['див бравий', 'див здатний']"
головний,"['про проблему тощо основний', 'книжн кардинальний', 'провідний, ведучий – про лінію, план і под генеральний']"
головокрутний,"['запаморочливий', 'запаморочний']"
головоріз,"['горлоріз', 'бандит', 'розбишака']"
голодранець,"['обідранець', 'обірванець', 'обшарпанець', 'шарпак', 'обл гольтіпака', 'обл гультіпака']"
голомозий,['див лисий']
голомшити,['див бити']
голопуцьок,['див пташеня']
голосити,"['заводити', 'за вмерлим тужити', 'пор плакати']"
голосіння,['див плач']
голослівний,['див бездовідний']
голосний,"['про голос гучний', 'з сильним відгомоном лункий', 'підсил громовий', 'заст громогласний']"
голота,['див біднота']
гольтіпака,['див голодранець']
голубизна,"['голубінь', 'блакить', 'пор синява']"
голубий,"['ясносиній', 'блакитний', 'пор синій']"
голубити,['див пестити']
голубінь,['див блакить']
голубіти,"['блакитніти', 'підсил голубішати', 'підсил блакитнішати']"
голубливий,['див пестливий']
голяк,['див злидар']
голяр,['див парикмахер']
гомін,"['голосів розмови говір', 'про шум голосів гамір', 'про шум голосів гам', 'підсил гук', 'пор галас']"
гомінка,['див розмова']
гомінкий,"['див балакучий', 'див галасливий']"
гомінливий,"['див балакучий', 'див галасливий']"
гомоніти,['див розмовляти']
гомонливий,"['див балакучий', 'див галасливий']"
гоньба,['див гонитва']
гонець,['див посланець']
гонитва,"['гоньба', 'погоня']"
гонитель,"['гнобитель', 'переслідувач', 'вільного слова душитель']"
гонити,['див гнатися']
гонитися,['див гнатися']
гоніння,"['утиски', 'переслідування']"
гонки,['див перегони']
гонор,['див пиха']
гонористий,['див пихатий']
гонористість,['див гордовитість']
гоноровитий,['див пихатий']
гонорувати,['див пишатися']
гопцювати,['див танцювати']
гора,"['обл бескид', 'обл бескед', 'обл бескет']"
горб,"['бугор', 'пагорок', 'сугорб', 'шпиль', 'пор курган']"
горбкуватий,"['горбистий', 'горбастий', 'бугорчатий', 'бугристий', 'пагористий', 'шпилястий']"
горбок,['див пагорок']
горгоші,['див плечі']
гордий,"['занадто пишний', 'занадто гордовитий', 'рідк думний']"
гординя,"['див гордівник', 'див гордівниця']"
