word,synonyms
compensar,"['pagar', 'retornar', 'tornar']"
competència,['competició']
competent,"['adequat', 'adient', 'apropiat', 'bo', 'capaç', 'convenient', 'corresponent', 'encertat', 'entès', 'escaient', 'idoni', 'indicat', 'solvent', 'versat']"
competició,['competència']
competidor,"['adversari', 'antagònic', 'antagonista', 'contrari', 'contrincant', 'desamic', 'enemic', 'hostil', 'opositor', 'rival']"
compilació,"['col·lecció', 'recopilació', 'recull']"
compilar,"['acumular', 'ajuntar', 'aplegar', 'arreplegar', 'barrejar', 'concentrar', 'recollir', 'recopilar', 'reunir', 'sumar']"
complànyer,"['clamar', 'cridar', 'llagrimejar', 'plorar', 'ploriquejar', 'sanglotar', 'vociferar']"
complaent,"['atent', 'servent', 'servicial', 'servidor']"
complaure,"['abellir', 'acceptar', 'acontentar', 'afalagar', 'agradar', 'atraure', 'delectar', 'encantar', 'escaure', 'plaure', 'satisfer']"
complet,"['enter', 'íntegre', 'sencer', 'total']"
completar,['enllestir']
complex,['conjunt']
complexitat,"['detall', 'elaboració']"
complicació,"['bullit', 'caos', 'confusió', 'desordre', 'embolic', 'embrolla', 'empatoll', 'endergues', 'enfarfoll', 'engany', 'enrenou', 'envitricollament', 'garbuix', 'mentida', 'pastell', 'revoltim', 'tramoia', 'tripijoc']"
complicar,"['elaborar', 'refinar']"
complicat,['difícil']
compliment,"['execució', 'realització']"
complimentar,['saludar']
complir,"['assistir', 'prestar servei', 'servir']"
compondre,"['crear', 'fer', 'preparar', 'produir']"
component,['part']
comportament,['conducta']
comportar,"['accedir', 'acceptar', 'allerar', 'autoritzar', 'concedir', 'condescendir', 'consentir', 'permetre']"
composició,['redacció']
compost,['complex']
compota,"['arrop', 'confitura', 'conserva', 'melmelada']"
comprador,"['client', 'consumidor', 'parroquià']"
comprar,['subornar figurat']
comprendre,"['entendre', 'llegir']"
comprensió,"['caritat', 'compassió']"
compressor,['bomba']
comprimir,"['encaixar', 'estrènyer']"
comprimit,"['píndola', 'pastilla']"
compromís,['participació']
comprometre,"['complicar', 'embarcar', 'embolicar', 'embrollar', 'embullar', 'enganxar', 'enredar']"
compromissari,"['àrbitre', 'conciliador', 'intermediari', 'jurat', 'jutge', 'mantenidor', 'perit', 'tercer']"
comprovant,"['justificant', 'rebut', 'resguard']"
comprovar,"['constatar', 'verificar']"
comptabilitat,['compte']
comptar,"['confiar', 'esperar', 'refiarse']"
compte,"['factura', 'nota']"
còmput,"['càlcul', 'compte']"
computar,"['calcular', 'comptar', 'mesurar', 'numerar']"
comú,"['col·lectiu', 'comunal', 'general', 'públic', 'universal']"
comuna,"['bany', 'bescambra', 'can Felip', 'comú', 'excusat', 'lavabo', 'secreta', 'vàter']"
comunal,"['col·lectiu', 'comú', 'general', 'públic', 'universal']"
comunió,"['comunitat', 'congregació', 'eucaristia', 'participació']"
comunicació,['anunci']
comunicació escrita,"['anònim', 'butlla', 'cèdula', 'carta', 'circular', 'comunicació', 'credencial', 'epístola', 'escrit', 'esquela', 'lletra', 'missatge', 'missiva', 'notificació', 'postal', 'telegrama']"
comunicar,['transmetre']
comunista,['roig']
comunitari,['públic']
comunitat,"['confraria', 'congregació', 'institut', 'orde', 'religió']"
conèixer,"['entendre', 'estar al corrent', 'saber', 'tenir coneixement', 'tenir idea', 'tenir notícia']"
conca,['òrbita']
concís,"['breu', 'curt', 'directe', 'instantani', 'ràpid']"
concatenar,"['connectar', 'encadenar', 'enllaçar', 'entrellaçar', 'entrelligar', 'llaçar', 'lligar', 'vincular']"
concavitat,"['clot', 'clota', 'forat', 'sot']"
concebre,['imaginar']
concedir,"['donar', 'oferir']"
concentració,['densitat']
concentrar,"['centrar', 'enfocar']"
concepció,['percepció']
concepte,"['idea', 'imatge', 'representació']"
concernir,"['pertocar', 'referir']"
concert,"['harmonia', 'ordenació', 'ordre']"
concertar,"['acordar', 'contractar', 'convenir', 'estipular', 'pactar']"
concertina,"['acordió', 'harmònica', 'pandoneó']"
conciliador,"['àrbitre', 'compromissari', 'intermediari', 'jurat', 'jutge', 'mantenidor', 'perit', 'tercer']"
concloure,"['determinar', 'fixar']"
conclusió,['finalitat']
concordança,"['acord', 'assentiment', 'avinença', 'conformitat', 'consonància', 'convinència', 'harmonia', 'unanimitat']"
concordar,['lligar']
concret,['sòlid']
concurrència,"['concurs', 'gentada', 'massa', 'multitud', 'munió']"
concurs,"['concurrència', 'gentada', 'massa', 'multitud', 'munió']"
condecoració,['creu']
condemna,['censura']
condemnació,"['arrest', 'assot', 'ban', 'càstig', 'castic', 'castigament', 'condemna', 'condemnament', 'correctiu', 'crucificació', 'crucifixió', 'desterrament', 'escarment', 'esmena', 'estigma', 'exili', 'justícia', 'pena', 'penitència', 'sanció']"
condemnament,"['arrest', 'assot', 'ban', 'càstig', 'castic', 'castigament', 'condemna', 'condemnació', 'correctiu', 'crucificació', 'crucifixió', 'desterrament', 'escarment', 'esmena', 'estigma', 'exili', 'justícia', 'pena', 'penitència', 'sanció']"
condemnar,"['dictar', 'sentenciar']"
condescendir,"['accedir', 'acceptar', 'allerar', 'autoritzar', 'comportar', 'concedir', 'consentir', 'permetre']"
condició,['terme']
condigne,"['apropiat', 'correcte', 'degut', 'enraonat', 'escaient', 'fundat', 'just', 'justificat', 'lícit', 'legítim', 'merescut', 'raonable']"
condimentar,"['adobar', 'amanir', 'assaonar', 'especiar', 'preparar', 'salpebrar']"
condó,"['goma', 'preservatiu', 'profilàctic']"
condol,['condolença']
condolença,['condol']
conduïdor,"['cicerone', 'conductor', 'guia', 'guiador', 'líder', 'mestre', 'professional']"
conducció,"['broquet', 'canó', 'canalera', 'canonada', 'canya', 'caramella', 'tub']"
conducta,['comportament']
conducte,"['aqüedcute', 'canal', 'canalera', 'canonada', 'claveguera', 'conducció', 'gàrgola', 'via']"
conductor,"['cicerone', 'conduïdor', 'guia', 'guiador', 'líder', 'mestre', 'professional']"
conductora,"['camió', 'camioneta', 'capitonat', 'formigonera', 'furgó', 'furgoneta']"
conduïdor,"['capitost', 'conductor']"
conduir,"['dirigir', 'manejar', 'pilotejar']"
conegut,"['cèlebre', 'famós', 'popular', 'reconegut']"
coneixement,"['consciència', 'sentit']"
coneixença,"['coneixement', 'idea', 'noció', 'notícia']"
confabular,"['conferir', 'considerar', 'conversar', 'debatre', 'dialogar', 'discutir', 'enraonar', 'parlar', 'tractar', 'xerrar']"
confús,['imprecís']
confecció,"['elaboració', 'fabricació', 'preparació']"
conferència,['congrés']
conferència,"['classe', 'lliçó']"
conferir,"['confabular', 'considerar', 'conversar', 'debatre', 'dialogar', 'discutir', 'enraonar', 'parlar', 'tractar', 'xerrar']"
confessar,"['acceptar', 'admetre', 'declarar', 'manifestar', 'reconèixer']"
confiança,['intimitat']
confiar,['fiar']
confident,"['amic', 'camarada', 'col·lega', 'company', 'compare', 'conegut', 'confrare']"
configuració,"['figura', 'forma', 'silueta']"
confirmació,['constatació']
confirmar,"['constatar', 'corroborar']"
confiter,['pastisser']
confiteria,"['pastisseria', 'rebosteria']"
confitura,"['arrop', 'compota', 'conserva', 'melmelada']"
conflicte,['enfrontament']
confondre,['sorprendre']
conformar,"['correspondre', 'equivaler', 'respondre']"
conformar-se,"['acceptar cultisme', 'adaptarse', 'doblegar', 'resignar', ""sotmetre's""]"
conforme a,"[""d'acord amb"", 'en virtut de', 'segons']"
conformitat,"['acord', 'assentiment', 'avinença', 'concordança', 'consonància', 'convinència', 'harmonia', 'unanimitat']"
confrare,"['amic', 'camarada', 'col·lega', 'company', 'compare', 'conegut', 'confident']"
confraria,"['comunitat', 'congregació', 'institut', 'orde', 'religió']"
confrontació,['oposició']
confusió,['incertesa']
confusió,"['bullit', 'caos', 'complicació', 'desordre', 'embolic', 'embrolla', 'empatoll', 'endergues', 'enfarfoll', 'engany', 'enrenou', 'envitricollament', 'garbuix', 'mentida', 'pastell', 'revoltim', 'tramoia', 'tripijoc']"
congelar,['suspendre']
conglomerat,"['aglomerat', 'barreja', 'conjunt', 'massa', 'mola', 'munt', 'pasta', 'pastac', 'pila']"
congrés,['conferència']
congratulació,['felicitació']
congratular,['felicitar']
congratular-se,"['alegrarse', 'celebrar', 'gaubarse']"
congregació,"['comunitat', 'confraria', 'institut', 'orde', 'religió']"
conill,"['catxap', 'llorigó']"
conjetura,"['cas', 'cas de casos', 'circumstància', 'entracàs', 'esdeveniment', 'estat', 'expedient', 'fet', 'incident', 'ocasió', 'ocurrència', 'peripècia', 'situació', 'succés', 'tràfec', 'trifulga']"
conjugi,"['boda', 'bodes', 'casament', 'casori', 'connubi', 'enllaç', 'enllaç matrimonial', 'esposalles', 'esposori', 'himeneu', 'maridatge', 'matrimoni', 'núpcies', 'noces', 'unió conjugal']"
conjunció,['coincidència']
conjunt,['vestit']
connectar,"['concatenar', 'encadenar', 'enllaçar', 'entrellaçar', 'entrelligar', 'llaçar', 'lligar', 'vincular']"
connexió,['unió']
connubi,"['boda', 'bodes', 'casament', 'casori', 'conjugi', 'enllaç', 'enllaç matrimonial', 'esposalles', 'esposori', 'himeneu', 'maridatge', 'matrimoni', 'núpcies', 'noces', 'unió conjugal']"
conquerir,"['conquistar', 'envair', 'ocupar', 'sotmetre', 'subjugar']"
conquilla,"['carcanyol', 'carculla', 'clòtxina', 'closca', 'copinya', 'mareperla', 'pelegrina', 'petxina', 'valva']"
conquistar,"['convèncer', 'persuadir']"
conrear,['cultivar']
conreria,"['barraca', 'casa', 'casa de camp', 'casa pairal', 'caseta', 'casot', 'casull', 'domicili', 'edifici', 'habitació', 'habitacle', 'habitatge', 'immoble', 'mas', 'pis', 'residència', 'solar', 'torre', 'villa', 'vivenda']"
conreu,"['cultiu', 'cultura']"
consagració,"['dedicació', 'devoció']"
consagrar,"['dedicar', 'oferir']"
consanguini,"['afí', 'ascendent', 'familiar', 'parent']"
consciència,"['coneixement', 'sentit']"
consegüent,['subsegüent']
consell,"['idea', 'indicació']"
conseller,['assessor']
conselleria,"['cartera', 'departament', 'funció', 'gabinet', 'ministeri']"
consemblant,"['afí', 'anàleg', 'comparable', 'homogeni', 'igual', 'semblant', 'similar']"
consentiment,"['aquiescència', 'autoritat', 'beneplàcit', 'dispensa', 'llibertat', 'llicència', 'permís', 'poder', 'potestat', 'vènia']"
consentir,"['cedir', 'concedir']"
conseqüència,"['importància', 'repercussió', 'transcendència']"
conseqüent,['lògic']
conserge,"['portaler', 'porter']"
conserva,"['arrop', 'compota', 'confitura', 'melmelada']"
conservador,['tradicional']
conservar,['retenir']
conservar-se,"['durar', 'mantenir', 'resistir', 'restar', 'seguir']"
"conservar, mantenir, preservar, retenir, reservar",['guardar']
considerable,"['important', 'preat', 'preciós', 'valorós', 'valuós']"
consideració,['reflexió']
consideració,"['atenció', 'compliment', 'cortesia', 'gentilesa']"
considerar,['veure']
considerat,"['atent', 'delicat']"
consignar,['registrar']
consistent,"['ferm', 'sòlid']"
consistori,"['ajuntament', 'casa de la vila', 'comú', 'municipi']"
consolar,['animar']
consolidació,['integració']
consolidar,['reforçar']
consomé,"['brou', 'caldo', 'sopa']"
consonància,"['acord', 'assentiment', 'avinença', 'concordança', 'conformitat', 'convinència', 'harmonia', 'unanimitat']"
consonar,"['acoblar', 'ajuntar', 'ajustarse', 'aparellar', 'avenirse', 'casar', 'col·locar', 'compaginarse', 'concordar', 'emparentar', 'encaixar', 'enllaçar', 'harmonitzar', 'lligar amb', 'quadrar', 'relacionar', 'unir']"
consort,"['cònjuge', 'espòs', 'home', 'marit']"
constància,['continuïtat']
constant,['tenaç']
constantment,"['a tota hora', 'contínuament', 'sempre', 'sense parar', 'tota la vida']"
constatació,['confirmació']
constatar,"['confirmar', 'corroborar']"
constipat,"['gripós', 'refredat']"
constitució,"['establiment', 'formació', 'fundació']"
construcció,"['fabricació', 'muntatge']"
construir,['interpretar']
consulta,"['audiència', 'entrevista']"
consultar,"['acordar', 'convenir']"
consum,['ingestió']
consumar,['perfeccionar']
consumidor,"['client', 'comprador', 'parroquià']"
consumir,"['esgotar', 'exhaurir']"
contacte,['toc']
contagi,['infecció']
contalla,"['contarella', 'conte', 'història', 'llegenda', 'narració', 'relat', 'rondalla']"
contaminar,['infectar']
contar,"['dir', 'explicar', 'historiar', 'narrar', 'referir', 'relatar']"
contarella,"['contalla', 'conte', 'història', 'llegenda', 'narració', 'relat', 'rondalla']"
conte,"['història', 'narrativa', 'novel·la']"
contemplar,['meditar']
contemporani,"['coetani', 'coexistent', 'coincident', 'sincrònic']"
contenir,['incloure']
contenir-se,"['frenar', 'reprimirse']"
content,"['alegre', 'cofoi', 'feliç', 'satisfet', 'xiroi']"
contesa,"['campionat', 'certamen', 'competició', 'concurs', 'lluita', 'selecció']"
contesta,"['contestació', 'rèplica', 'resposta']"
contestació,"['contesta', 'rèplica', 'resposta']"
contestar,"['impugnar', 'protestar', 'rebatre', 'replicar', 'respondre', 'respostejar']"
context,['circumstància']
contingència,"['destret', 'dificultat', 'inseguretat', 'perill', 'risc']"
contingut,['tema']
continu,['seguit']
continuïtat,['persistència']
continuació,['conseqüència']
contínuament,"['a tota hora', 'constantment', 'sempre', 'sense parar', 'tota la vida']"
continuar,"['prolongar', 'reprendre']"
continuat,"['continu', 'successiu']"
contorn,['perfil']
contraatac,"['agressió', 'arremesa', 'assalt', 'atac', 'atemptat', 'envestida', 'escomesa', 'escometiment', 'ofensiva']"
contraatacar,"['agredir', 'assaltar', 'atacar', 'atemptar', 'brocar', 'carregar', 'envestir', 'escometre']"
contrabandista,"['corsari', 'filibuster', 'pirata']"
contractar,"['ajornalar', 'assoldar', 'llogar']"
contrada,"['nació', 'país']"
contradictori,"['contrari', 'oposat']"
contrapès,"['atracció', 'càrrega', 'carregament', 'gravetat', 'pes', 'pesantor', 'pressió', 'sospès']"
contrari,"['contradictori', 'oposat']"
contrast,"['desigualtat', 'desproporció', 'desviació', 'diferència', 'disparitat', 'dissimilitud', 'distinció', 'diversitat', 'matís']"
contratemps,"['desgràcia', 'revés']"
contreure,"['encongir', 'minvar']"
contreure matrimoni,"['amullerar', 'anar en matrimoni', 'casar', 'esposar', 'maridar', 'mullerar', 'unir en matrimoni']"
contribució,"['bagatge', 'càrrega', 'carregament', 'fardell', 'impost', 'mercaderia', 'traginada']"
contribuir,"['aportar', 'donar']"
contrincant,"['adversari', 'antagònic', 'antagonista', 'competidor', 'contrari', 'desamic', 'enemic', 'hostil', 'opositor', 'rival']"
control,['mesura']
controlar,['vigilar']
contusió,"['blau', 'blaverol', 'cop', 'hematoma', 'morat', 'sangtraït']"
convèncer,"['conquistar', 'persuadir']"
convalescent,"['indisposat', 'malalt']"
convenció,"['costum', 'hàbit', 'habitud', 'pràctica', 'rutina', 'vici']"
"convençut, persuadit",['segur']
conveni,"['acord', 'pacte', 'tractat']"
conveniència,['oportunitat']
convenient,"['idoni', 'oportú']"
convenir,['quadrar']
convent,['monestir']
conversa,"['conversació', 'diàleg']"
conversació,"['conversa', 'diàleg']"
conversar,"['confabular', 'conferir', 'considerar', 'debatre', 'dialogar', 'discutir', 'enraonar', 'parlar', 'tractar', 'xerrar']"
conversió,['transició']
convertir,['transformar']
convicció,['creença']
convidar,"['cridar', 'invitar']"
convinència,"['acord', 'assentiment', 'avinença', 'concordança', 'conformitat', 'consonància', 'harmonia', 'unanimitat']"
convocar,"['aplegar', 'mobilitzar']"
conxa,"['cobrellit', 'edredó', 'vànova']"
cony,"['cony vulgarisme', 'figa vulgarisme', 'patata vulgarisme', 'trumfa', 'vulva']"
conya,"['acudit', 'broma', 'conya vulgarisme', 'estirabot', 'gràcia', 'ocurrència', 'plasenteria', 'sortida']"
cooperació,['col·laboració']
cooperació,"['ajuda', 'ajut', 'assistència', 'concurs']"
cooperador,"['ajudant', 'assistent', 'auxiliar', 'còmplice', 'coadjuntor', 'col·laborador', 'secretari', 'subaltern']"
cooperativa,['col·lectiu']
coordinació,"['connexió', 'contacte']"
cop,"['topada', 'trompada', 'xoc']"
copa,['trofeu']
copçar,"['abraçar', 'abraonar', 'acceptar', 'acollir', 'agafar', 'cenyir', 'circumdar', 'encerclar', 'envoltar', 'estrènyer', 'lligar', 'percebre', 'permetre', 'rodejar', 'tancar']"
copejar,"['percudir', 'picar']"
copiós,"['abundant', 'exuberant', 'opim', 'ric']"
copiar,"['calcar', 'estergir', 'falsificar', 'imitar', 'plagiar', 'recrear', 'reproduir', 'transcriure']"
copinya,"['carcanyol', 'carculla', 'clòtxina', 'closca', 'conquilla', 'mareperla', 'pelegrina', 'petxina', 'valva']"
copista,"['amanuense', 'escrivent', 'pixatinters']"
copular,['sucar vulgarisme']
cor,"['centre', 'meitat', 'melic', 'mig', 'ull']"
coratge,['valor']
corba,['viratge']
corbata,"['corbatí', 'llaç', 'plastró', 'xalina']"
corbatí,"['corbata', 'llaç', 'plastró', 'xalina']"
corc,"['colador figurat', 'corc figurat', 'esponja', 'paràsit figurat', 'ris', 'sangonera figurat']"
corcar,"['ratar', 'rosegar']"
corda,"['cable', 'frenell', 'maroma', 'ramall', 'soga']"
cordó,['banda']
cordar,['botonar']
cordell,"['braçol', 'cordill', 'fil']"
cordial,"['afable', 'agradable', 'amable', 'amistós', 'apreciable', 'cortès', 'estimable']"
cordill,"['braçol', 'cordell', 'fil']"
corfa,['escorça']
corn,"['botzina', 'clàxon']"
corona,"['monarquia', 'regne']"
corporació,"['associació', 'institut']"
corporació,"['agrupació', 'associació', 'entitat', 'societat']"
"corporació, agrupació, entitat","['associació, agrupament, congregació, germandat', 'sindicat']"
corporal,['físic']
corpori,"['concret', 'físic', 'material', 'orgànic', 'tangible']"
corró,['carretó']
corranda,"['amanyac', 'balada', 'barcarola', 'cançó', 'cant', 'cantúria', 'cantiri', 'cantussol', 'cobla', 'escoli', 'himne', 'música', 'melodia', 'monotia', 'romança', 'so', 'tonada', 'virolai']"
corrater,"['corredor', 'galeria', 'passadís']"
correcames,"['coet', 'petard']"
correcte,['encertat']
correctiu,"['arrest', 'assot', 'ban', 'càstig', 'castic', 'castigament', 'condemna', 'condemnació', 'condemnament', 'crucificació', 'crucifixió', 'desterrament', 'escarment', 'esmena', 'estigma', 'exili', 'justícia', 'pena', 'penitència', 'sanció']"
corredor,"['corrater', 'galeria', 'passadís']"
corregir,"['esmenar', 'millorar', 'polir', 'rectificar', 'reformar', 'retocar']"
correguda,"['cós', 'carrera', 'cursa', 'marató']"
corrent,"['riera', 'riu', 'torrent']"
correnteig,"['cant', 'cucleig']"
correspondència,['paral·lelisme']
correspondre,"['conformar', 'equivaler', 'respondre']"
corresponent,['equivalent']
correu,"['correspondència', 'missatge', 'posta']"
corriol,"['davallada', 'drecera', 'galeria', 'raseret', 'recorregut', 'viarany']"
corroborar,"['confirmar', 'constatar']"
corrompre,['podrir']
corromput,"['passat', 'ranci']"
corrua,"['fila', 'filada', 'filera']"
corrupció,['perversió']
corsari,"['contrabandista', 'filibuster', 'pirata']"
corser,"['cavalcadura', 'cavall', 'cavaller', 'cavalleria', 'cavallot', 'destrer', 'genet', 'haca', 'hacanea', 'haveria', 'palafrè', 'pollí', 'poltre', 'poni', 'ròsso', 'rossí', 'sobreany', 'solípede', 'tatà', 'terçó']"
cort,"['capital', 'ciutat', 'metròpoli']"
cortès,"['afable', 'agradable', 'amable', 'amistós', 'apreciable', 'cordial', 'estimable']"
cortesia,"['atenció', 'compliment', 'consideració', 'gentilesa']"
cos,"['matèria', 'sòlid', 'substància']"
cos celeste,"['astre', 'estel', 'estrella']"
cosa,"['objecte', 'trast']"
cosidor,"['modista', 'sastre']"
cosir,['frunzir']
cosmonauta,['atronauta']
cosmos,"['món', 'univers']"
cossi,"['cubell', 'per']"
cost,['preu']
costa,['platja']
costós,"['alt', 'car', 'dispendiós', 'elevat', 'immòdic', 'onerós']"
costar,"['importar', 'pujar', 'resultar', 'sortir per', 'valer']"
costat,['vora']
costejar,"['abonar', 'liquidar', 'pagar', 'remunerar', 'retribuir', 'saldar']"
costenc,"['litoral', 'mariner']"
coster,"['ascensió', 'costa', 'pendent', 'pujada', 'rampa', 'rost']"
costum,"['gust', 'hàbit', 'mania', 'usatge']"
cot,"['bata', 'cota', 'cuixal', 'davantal', 'mandil', 'manil']"
cota,"['bata', 'cot', 'cuixal', 'davantal', 'mandil', 'manil']"
cotxe,"['biga', 'brec', 'calessa', 'carreta', 'carretó', 'carretella', 'carriot', 'carro', 'carrossa', 'carruatge', 'faetó', 'furgó', 'galera', 'landó', 'quadriga', 'tílburi', 'tartana', 'tombarell', 'vehicle', 'xarret']"
cotxe de cerimònia,['carrossa']
cotxera,"['aparcament', 'cotxeria', 'garatge']"
cotxeria,"['aparcament', 'cotxera', 'garatge']"
cotxet,['carretó']
coure,"['cremar', 'fiblar', 'picar']"
cova,"['antre', 'balma', 'cau', 'caverna', 'cavitat', 'cavorca', 'espluga', 'foranca', 'gruta']"
covard,"['cagacalces', 'gallina figurat', 'poruc']"
cove,"['banasta', 'banastell', 'canastrell', 'cartre', 'cistell', 'cistella', 'paner', 'veremador']"
crèdit,"['confiança', 'esperança', 'fe', 'seguretat']"
crític,"['bàsic', 'clau', 'decisiu', 'fonamental']"
crítica,"['apreciació', 'comentari', 'consideració', 'estimació', 'examen', 'judici', 'observació', 'valoració']"
créixer,['surar']
crònic,['habitual']
crònica,"['article', 'història', 'relació', 'relat', 'reportatge']"
crani,"['cap', 'carbassot', 'cervell', 'clepsa', 'closca', 'crisma', 'ment', 'testa']"
creació,"['fundació', 'instauració', 'institució', 'introducció']"
creació,"['composició', 'obra', 'peça', 'producció', 'producte', 'treball']"
crear,"['fer', 'produir']"
credencial,"['anònim', 'butlla', 'cèdula', 'carta', 'circular', 'comunicació', 'comunicació escrita', 'epístola', 'escrit', 'esquela', 'lletra', 'missatge', 'missiva', 'notificació', 'postal', 'telegrama']"
creença,"['impressió', 'sentiment']"
creient,"['practicant', 'religiós']"
creixement,"['desenvolupament', 'maduració']"
creixença,"['augment', 'creixement', 'increment', 'multiplicació']"
"créixer, desenvolupar","['avanzar, progressar, millorar', 'guanyar']"
crema,"['liniment', 'pomada', 'ungüent']"
cremall,['lladre']
cremar,"['coure', 'fiblar', 'picar']"
cremor,"['ardor', 'calor', 'entusiasme figurat', 'febre', 'passió figurat']"
crepuscle,"['capvespre', 'vespre']"
crescut,"['alt', 'altura', 'camallarg', 'espigat', 'esvelt', 'llarg']"
crespell,['bunyol']
cresta,['carena']
creu,['marca']
creuar,['travessar']
creure,"['imaginar', 'suposar']"
creure's,"[""beure's"", 'empassarse']"
cria,['cultiu']
criar,"['engendrar', 'parir']"
criatura,"['infant', 'manyac', 'marrec', 'nen', 'nin', 'noi', 'petarrell', 'vailet', 'xic', 'xiquet']"
cric,['gat']
crida,['demanda']
cridaner,['vulgar']
cridar,['xisclar']
crim,"['homicidi', 'matança', 'mort']"
cripta,"['canyet', 'carner', 'cementeri', 'cementiri', 'fossana', 'fossar', 'necròpolis']"
crisi,"['afecció', 'dolor', 'indisposició', 'malaltia', 'malestar', 'morbositat', 'patiment', 'patologia']"
crisma,['oli']
cristià,"['apostòlic', 'catòlic', 'creient', 'ecumènic', 'fidel', 'ortodox', 'papista', 'protestant', 'universal']"
crit,"['bram', 'clamor', 'espinguet', 'gemec', 'lament', 'xiscle']"
criteri,"['opinió', 'parer']"
criticar,"['blasmar figurat', 'criticar figurat', 'malparlar figurat', 'retallar figurat']"
croc,"['barró', 'penjarobes', 'penjador', 'perxa']"
cronòmetre,"['quadrant', 'rellotge']"
crosta,"['corfa', 'sola']"
crostís,"['buanya', 'cicatriu', 'crosta', 'crostera', 'escara', 'nafra', 'senyal']"
crostó,"['cantell', 'capciró', 'crosta', 'rumbell', 'tostorro']"
crostera,"['buanya', 'cicatriu', 'crosta', 'crostís', 'escara', 'nafra', 'senyal']"
cru,"['en brut', 'natural']"
cruïlla,['encreuament']
cruany,"['carbó', 'carbonissa', 'cremall', 'fumall', 'fumassot', 'terregada']"
crucificació,"['arrest', 'assot', 'ban', 'càstig', 'castic', 'castigament', 'condemna', 'condemnació', 'condemnament', 'correctiu', 'crucifixió', 'desterrament', 'escarment', 'esmena', 'estigma', 'exili', 'justícia', 'pena', 'penitència', 'sanció']"
crucificar,"['assotar', 'calcigar', 'castigar', 'deixuplinar', 'ferir', 'lacerar', 'macerar', 'molestar', 'mortificar']"
crucifixió,"['arrest', 'assot', 'ban', 'càstig', 'castic', 'castigament', 'condemna', 'condemnació', 'condemnament', 'correctiu', 'crucificació', 'desterrament', 'escarment', 'esmena', 'estigma', 'exili', 'justícia', 'pena', 'penitència', 'sanció']"
cruel,"['dur', 'inclement', 'inhumà', 'insensible', 'rigorós', 'violent']"
crueltat,['duresa']
cruspir-se,"['cruspirse vulgarisme', 'devorar', 'embocar', 'endrapar vulgarisme', 'engolir', 'manducar vulgarisme', 'menjar']"
cua,"['fila', 'filera', 'renglera']"
cuïc,"['marfull', 'moscard', 'mosquit', 'rantell']"
cub,"['dau', 'hexàedre']"
cubell,"['cossi', 'per']"
cubeta,"['aqueta', 'arca', 'bagul', 'buc', 'cabals figurat', 'caixa', 'caixó', 'calaix', 'capsa', 'cofre', 'espai', 'existència figurat', 'gàbia', 'líquid figurat', 'receptacle', 'valors figurat']"
cuc,"['filandre', 'helmint', 'solitari', 'tènia']"
cuca,"['diable', 'dimoni', 'fera', 'monstre']"
cucleig,"['cant', 'correnteig']"
cucut de rec,"[""clau d'espècia"", 'clavell', ""clavell d'espècia"", 'clavellina', 'flor de cucut', 'girofle']"
cuidar,['tractar']
cuina,['taula']
cuinar,"['brasejar', 'coure', 'escalivar', 'fer xupxup', 'fregir', 'guisar', 'rostir', 'sofregir']"
cuinat,"['adobat', 'cuit', 'guisat']"
cuiner,"['coc', 'marmitó', 'ranxer', 'xef']"
cuir,"['cuiro', 'pell']"
cuirassa,"['defensa figurat', 'escut', 'protecció figurat']"
cuiro,"['cuir', 'pell']"
cuit,"['desfet', 'extenuat', 'fatigat']"
cuixa,"['braó', 'camallot', 'cuixot', 'espatlló', 'gambajó', 'perna', 'pernil']"
cuixal,"['bata', 'cot', 'cota', 'davantal', 'mandil', 'manil']"
cuixot,"['braó', 'camallot', 'cuixa', 'espatlló', 'gambajó', 'perna', 'pernil']"
cul,"['darrere', 'gropa vulgarisme', 'natgera', 'natges', 'paner', 'pompis']"
cullera,"['cullerot', 'llossa']"
cullerot,"['cullera', 'llossa']"
culpa,"['acusació', 'culpabilitat', 'delicte', 'falta', 'incompliment', 'infracció', 'pecat']"
culpabilitat,"['acusació', 'culpa', 'delicte', 'falta', 'incompliment', 'infracció', 'pecat']"
culte,"['civilitzat', 'fi']"
cultiu,['cria']
cultivar,['conrear']
cultura,['distinció']
cunyat,['germà polític']
cura,"['atenció', 'compte', 'consideració', 'esment']"
curar,"['guarir', 'medicar', 'ocupar']"
curiós,"['batxiller', 'escorniflaire', 'furgador', 'indiscret', 'tafaner']"
curiositat,['peculiaritat']
curs,"['corrent', 'llimerol', 'riu']"
cursa,"['cós', 'carrera', 'correguda', 'marató']"
curt,"['diminut', 'esquifit', 'minúscul', 'petit', 'raquític', 'reduït', 'xic']"
curt de vista,"['curt', 'miop', 'vista']"
curullar,"['abarrotar', 'acaramullar', 'omplir', 'reblir']"
custodiar,"['conservar', 'defensar', 'emparar', 'guardar', 'mantenir', 'resguardar, protegir', 'salvar', 'sostenir']"
cutis,"['epidermis', 'pell']"
d'acord amb,"['conforme a', 'en virtut de', 'segons']"
d'aquesta manera,['així']
d'aquesta mena,"['aital', 'tal']"
d'or,"[""d'or figurat"", 'groguenc', 'ros', 'rossenc']"
dàrsena,"['andana', 'moll', 'port']"
dèbil,"['ombrívol', 'subtil', 'vague']"
dècada,['decenni']
dèficit,['deficiència']
dabans,"['abans', 'adés', 'antany', 'anteriorment', 'antigament']"
