word,synonyms
fredelig,"['fredsommelig', 'harmløs']"
frederiksborger,['hyphest overkategori']
fredfyldt,['fredelig']
fredhellig,"['ukrænkelig', 'sakrosankt']"
fredløs,['plante overkategori']
fredsaftale,['aftale overkategori']
fredsdue,"['antimilitarist', 'fredsven', 'pacifist']"
fredselskende,['pacifistisk']
fredsens,['du forbarmende']
fredsforsker,['individ overkategori']
fredsforskning,['studie overkategori']
fredsforstyrrer,['spektakelmager']
fredsommelig,"['fredelig', 'venligsindet']"
fredsslutning,['fred']
fredstraktat,['dokument overkategori']
fredsven,"['antimilitarist', 'fredsdue', 'pacifist']"
freejazz,['fri jazz']
freestyle,['gren overkategori']
fregatfugl,['havfugl overkategori']
fregne,"['være flad', 'ikke have en rød reje']"
frejdig,"['kæk', 'frimodig']"
frekventere,"['benytte', 'besøge']"
frelse,['forløsning']
frelser,['individ overkategori']
frelseren,"['Allah', 'gud', 'guddom', 'gudinde', 'Jahve', 'Jehova', 'Jesus', 'Kristus', 'Loke', 'Odin', 'Thor', 'Vorherre', 'Zeus']"
frem,['først og fremmest']
fremad,['frem']
fremadstræbende,"['stræbsom', 'ambitiøs']"
fremavle,['frembringe overkategori']
frembringe,['medføre overkategori']
frembringelse,['ting overkategori']
frembringende,"['frugtbar', 'kreativ', 'produktiv', 'skabende', 'ydedygtig']"
frembrud,"['fremkomst', 'tilsynekomst']"
frembyde,['fremvise']
fremdeles,"['fortsat', 'stadig']"
fremdrift,"['drive', 'energi', 'flid', 'fut', 'go', 'gåpåmod', 'initiativ', 'krudt', 'virkelyst', 'virketrang']"
fremefter,"['fremad', 'fremover']"
fremelske,['fremavle']
fremfusende,['fremfarende']
fremfærd,"['adfærd', 'adfærdsmønster', 'fremtræden', 'færd', 'handlemåde', 'opførsel', 'optræden', 'vandel', 'væremåde']"
fremføre,['deklamere']
fremgang,['vækst']
fremholde,['ytre overkategori']
fremhæve,['understrege']
fremhæve,"['betone', 'pointere', 'understrege']"
fremhævelse,['understregning']
fremhævning,"['udhævning', 'fremhævelse']"
fremkalde,['medføre overkategori']
fremkalder,['væde overkategori']
fremkomme,['fremlægge overkategori']
fremkommelig,"['farbar', 'passabel']"
fremkomst,['opståen']
fremlægge,['ytre overkategori']
fremmale,['male frem']
fremme,['gøre overkategori']
fremmed,['udenlandsk']
fremmedarbejder,"['andengenerationsindvandrer', 'etnisk udfordret', 'flygtning', 'immigrant', 'indvandrer']"
fremmedartet,['fremmed']
fremmedfrygt,['angst overkategori']
fremmedfører,"['fører', 'guide', 'håndbog', 'omviser', 'rejsefører', 'rejsehåndbog', 'rejseleder', 'turistfører', 'vejviser']"
fremmedfører,['individ overkategori']
fremmedhad,['had overkategori']
fremmedsprog,"['candlincmerc', 'erhvervssprog']"
fremover,"['for fremtiden', 'for eftertiden']"
fremplapre,"['afhaspe', 'aflire', 'haspe', 'jappe af', 'lire af', 'opregne', 'opremse', 'plapre', 'raspe af', 'remse op']"
fremprovokere,['provokere frem']
fremragende,['god overkategori']
fremrykke,"['rykke frem', 'fremskynde']"
fremrykket,['fremskreden']
fremrykning,['fremskyndelse']
fremsende,['sende overkategori']
fremskaffe,['sørge for overkategori']
fremskyde,"['udskyde', 'skyde frem']"
fremskynde,['bevirke overkategori']
fremspring,"['afsats', 'afsæt', 'balkon', 'etageudbygning', 'platform', 'repos', 'svalegang', 'trappeafsats']"
fremstamme,"['hakke i det', 'stamme', 'talefejl']"
fremstille,['frembringe overkategori']
fremstilling,['frembringe overkategori']
fremstillingsmetode,['middel overkategori']
fremstormende,['fremadstormende']
fremstrakt,['udstrakt']
fremstå,['fremtræde']
fremstående,"['fremtrædende', 'prominent']"
fremstød,"['aggression', 'anfald', 'angreb', 'anløb', 'attak', 'attentat', 'felttog', 'indfald', 'indhug', 'invasion', 'kommandoraid', 'offensiv', 'overfald', 'raid', 'forsvar underbegreb', 'modangreb underbegreb', 'modoffensiv underbegreb']"
fremsyn,['talent overkategori']
fremsynet,['god overkategori']
fremsætte,['sige overkategori']
fremtid,"['eftertid', 'futurum']"
fremtidige,['fremtidige']
fremtidsforsker,['forsker overkategori']
fremtidsforskning,['futurologi']
fremtidssikker,['fremtidssikret']
fremtrylle,['frembringe overkategori']
fremtræde,"['findes', 'forekomme', 'foreligge', 'ligne', 'syne']"
fremtræde,['træde frem']
fremtræden,"['adfærd', 'adfærdsmønster', 'fremfærd', 'færd', 'handlemåde', 'opførsel', 'optræden', 'vandel', 'væremåde']"
fremtrække,"['trække frem', 'fremdrage']"
fremture,['handle overkategori']
fremtvinge,['tvinge frem']
fremtvungen,"['affekteret', 'anstrengt', 'forceret', 'forkrampet', 'krampagtig', 'kunstig', 'stiv', 'tilkæmpet', 'tvungen', 'unaturlig', 'villet']"
fremvise,['placere overkategori']
fremvokse,['vokse overkategori']
fresia,['Freesia']
fresko,"['akvarel', 'billede', 'kalkmaleri', 'lærred', 'maleri', 'oliemaleri']"
freudiansk,['freudsk']
fri,['autonom']
fri software,"['open source', 'åben kildekode']"
fribillet,['køre på frihjul']
fribåren,"['autonom', 'frank', 'fri', 'frit stillet', 'independent', 'løs', 'myndig', 'original', 'personlig', 'på egen hånd', 'selvberoende', 'selvgyldig', 'selvstyrende', 'selvstændig', 'uafhængig']"
fridag,"['ferie', 'frihed', 'fritid', 'orlov', 'otium']"
frier,['hankøn overkategori']
frifinde,['erklære overkategori']
frifindelse,['frikendelse']
frigive,['give fri']
frigøre,"['aktion', 'befri', 'frigive', 'løslade', 'slippe']"
frihed,['arbejdsfrihed']
frihedskæmper,"['guerilla', 'modstandsmand', 'oprører', 'partisan', 'rebel', 'revolutionær', 'sabotør', 'terrorist']"
friherre,"['baron', 'fyrste', 'grande', 'greve', 'herremand', 'hertug', 'hidalgo', 'jarl', 'junker', 'kejser', 'konge', 'lensgreve', 'lord', 'markis', 'shah']"
frihjul,"['køre friløb', 'køre på fribillet']"
frikadelle,['madret overkategori']
frikadellevin,['vinsort overkategori']
frikende,['erklære overkategori']
frilandsmuseum,['museum overkategori']
frilægge,['blotlægge']
friløb,"['køre på frihjul', 'køre sit eget løb']"
friløbsnav,['frihjulsnav']
frimodig,['frejdig']
frimærke,"['brevporto', 'pakkeporto', 'porto']"
frimærkesamler,['filatelist']
frimærkesamler,['individ overkategori']
frise,['ornamentbånd']
frisere,"['kæmme', 'rede']"
frisindet,"['fordomsfri', 'liberal']"
frisk,"['livskraftig', 'rask', 'rørig', 'sund', 'vital', 'bælt underbegreb', 'farvand underbegreb', 'sund underbegreb']"
friske,"['friske op', 'tiltage']"
friskfanget,['nyfanget']
friskpresset,['nypresset']
frisproget,"['indiskret', 'malplaceret', 'meddelsom', 'snaksom', 'taktløs', 'udiplomatisk', 'ufin', 'utilsløret', 'åbenhjertig', 'åbenmundet']"
frist,"['forfaldsdag', 'henstand', 'løbetid', 'respit', 'sigt', 'termin', 'udsættelse']"
friste,"['afprøve', 'efterprøve', 'eksperimentere', 'forsøge', 'gennemprøve', 'probere', 'prøve', 'revidere', 'søge', 'teste', 'udfordre']"
fristed,['sæde overkategori']
fristil,"['fri stil', 'freestyle']"
frisure,"['coiffure', 'hårsætning']"
frisætte,['sætte fri']
frisé,['salat overkategori']
frisør,"['barber', 'damefrisør', 'herrefrisør', 'klipper daglig tale']"
frisørsalon,"['lokale', 'lounge', 'modtagelsesrum', 'opholdsrum', 'rum', 'salon', 'skønhedssalon', 'stue', 'værelse']"
frit stillet,"['autonom', 'frank', 'fri', 'fribåren', 'independent', 'løs', 'myndig', 'original', 'personlig', 'på egen hånd', 'selvberoende', 'selvgyldig', 'selvstyrende', 'selvstændig', 'uafhængig']"
fritagelse,"['orlov', 'sabbatår', 'tjenestefrihed']"
fritere,"['dybstege', 'friturestege']"
fritflue,['flue overkategori']
fritid,"['ferie', 'fridag', 'frihed', 'orlov', 'otium']"
fritidsaktivitet,['aktivitet overkategori']
fritidsbeskæftigelse,['fritidsaktivitet']
fritidsbeskæftigelse,"['hobby', 'interesse', 'syssel']"
fritidshjem,['daginstitution overkategori']
fritidshus,['ejendom overkategori']
fritidsinteresse,['hobby']
fritstille,"['afmønstre', 'afrømme', 'afskedige', 'afsætte', 'bortvise', 'degradere', 'detronisere', 'entledige', 'fjerne', 'fure', 'fyre', 'give en fyreseddel', 'give silkesnoren', 'opsige', 'suspendere']"
fritte,['Mustela putorius furo']
friturestege,['stege overkategori']
fritænker,"['agnostiker', 'ateist', 'gudløs', 'gudsfornægter', 'hedning', 'skeptiker', 'tvivler']"
frivillig,"['fakultativ', 'godvillig', 'spontan', 'umiddelbar', 'uopfordret', 'uprovokeret', 'utvungen', 'uvilkårlig', 'valgfri']"
frivol,['fræk']
fro,"['fornøjet', 'frejdig', 'frimodig', 'glad', 'henrykt', 'lykkelig', 'salig', 'sorgfri', 'sorgløs', 'tilfreds', 'ubekymret', 'velfornøjet', 'veltilfreds']"
frodig,"['livlig', 'levende']"
frokost,"['brunch', 'picnic']"
frokostpause,['pause overkategori']
from,"['andagtsfuld', 'andægtig', 'devot', 'gudelig', 'gudfrygtig', 'gudhengiven', 'gudsfrygt', 'hellig', 'højtidelig', 'religiøs', 'troende']"
fromsprog,"['jargon', 'ordvalg', 'parole', 'skrivemåde', 'sprog', 'sprogbrug', 'stil', 'stilart', 'talemåde', 'udtryksform', 'udtryksmåde']"
front,"['i spidsen', 'foran']"
frontalsammenstød,['frontalkollision']
frontfigur,['individ overkategori']
frontispice,['titelblad']
frontlinje,['område overkategori']
frontlinjestat,['frontstat']
frontløber,['angriber overkategori']
frossen,['forfrossen']
frost,"['kulde', 'kuldegrad', 'kølighed', 'minusgrad', 'nattefrost', 'råkulde', 'svale']"
frostvejr,['vejr overkategori']
frue,"['mage', 'ægtefælle', 'ægtehustru', 'ægtemage']"
fruebær,['plante overkategori']
fruentimmer,"['dame', 'dulle rå/ondsindet', 'frue', 'kone', 'kvinde', 'kvindemenneske', 'kvindfolk', 'kælling rå/ondsindet', 'lady', 'madame']"
fruesko,['orkidé overkategori']
frugal,"['spartansk', 'tarvelig']"
frugt,"['bær', 'hindbær underbegreb', 'rubus idaeus underbegreb', 'fragaria underbegreb', 'jordbær underbegreb', 'solbær underbegreb']"
frugtbar,['næringsrig']
frugtbarhed,['egenskab overkategori']
frugtbærende,"['befrugtet', 'drægtig', 'frugtsommelig', 'gravid', 'med barn', 'prægnant', 'svanger']"
frugtesløs,"['resultatløs', 'ufrugtbar', 'forgæves']"
frugthave,"['abildgård', 'have']"
frugtsaft,"['appelsinjuice', 'juice', 'most', 'saft', 'saftevand', 'æblejuice', 'æblemost']"
frugtsommelig,"['befrugtet', 'drægtig', 'frugtbærende', 'gravid', 'med barn', 'prægnant', 'svanger']"
frugtsukker,"['druesukker', 'farin', 'flormelis', 'kandis', 'laktose', 'melis', 'perlesukker', 'puddersukker', 'rørsukker', 'strøsukker', 'stødt melis']"
frugtsætning,['ansætning']
frugttræ,"['frugttræ', 'abild underbegreb', 'æbletræ underbegreb', 'pæretræ underbegreb', 'blommetræ underbegreb', 'træ underbegreb']"
fruktose,['frugtsukker']
frustration,"['afbrænder', 'flop', 'forbier', 'fuser', 'kiks', 'kikser', 'nederlag', 'nitte', 'skuffelse', 'svipser', 'vandgang']"
fryd,"['fornøjelse', 'fremgang', 'glæde', 'lykke', 'medgang', 'tilfredsstillelse']"
fryde,"['begejstre', 'fornøje', 'fryd', 'glæde', 'held', 'henrykkelse', 'juble', 'lykke', 'opmuntre']"
frydefuld,"['begejstret', 'ekstatisk', 'fornøjelig', 'glædebringende', 'glædelig', 'lykkelig', 'opmuntrende', 'trøsterig']"
frygt,"['alteration', 'bestyrtelse', 'chok', 'forfærdelse', 'forskrækkelse', 'forskræmthed', 'gib', 'konsternation', 'oprevethed', 'opskræmthed', 'sindsbevægelse', 'sindsoprivelse', 'traume']"
frygte,['føle overkategori']
frygtelig,['stor overkategori']
frygtindgydende,"['skrækindjagende', 'rædselsvækkende']"
frygtløs,['uforfærdet']
frygtsom,['frygtagtig']
frygtsomhed,"['angst', 'angstneurose', 'bange anelse', 'bekymring', 'betænkelighed', 'bæven', 'fejhed', 'fobi', 'frygt', 'gru', 'gysen', 'hjertebæven', 'rædsel', 'skræk']"
fryns,['hankøn overkategori']
frynsegode,['frynse']
fryse,"['ise', 'isne']"
frytle,['plante overkategori']
frådser,"['grovæder', 'lækkermund', 'madelsker', 'slughals', 'ædedolk']"
frås,['fråseri']
fræk,"['ubehøvlet', 'uforskammet']"
fræk,['vovet']
frækhed,['karakteregenskab overkategori']
frækkert,"['flab', 'fryns', 'gadedreng', 'hvalp', 'laban', 'løjser', 'lømmel', 'slubbert', 'slyngel']"
frænde,['individ overkategori']
frænde,"['arving', 'efterkommer', 'familiemedlem', 'slægtning', 'ætling']"
fræsemaskine,['maskine overkategori']
frø,"['anlæg', 'ansats', 'arveanlæg', 'begyndelse', 'kim', 'oprindelse', 'skud', 'spire', 'tilløb']"
frø,['sætte frø']
frøbid,['vandplante overkategori']
frøken,"['jomfru', 'mø', 'nymfe', 'pige', 'pigebarn', 'pigelil', 'tøs', 'tøsebarn', 'ungmø']"
frømand,['individ overkategori']
frønnet,"['mør', 'rådden', 'skør', 'trøsket']"
frøplante,['plante overkategori']
frøstjerne,['plante overkategori']
fuchsia,['busk overkategori']
fucke,['pisse af']
fuckfinger,['skråt opfinger']
fucking,['bandeord overkategori']
fuge,"['fals', 'fordybning', 'fure', 'hak', 'hulning', 'kærv', 'ridse', 'udhulning']"
fugl,['hvirveldyr overkategori']
fugleedderkop,['edderkop overkategori']
fugleflugtslinje,['luftlinje']
fuglefri,['fri som fuglen']
fuglegræs,['plante overkategori']
fuglekirsebær,['Prunus avium']
fugleklo,['plante overkategori']
fuglekonge,['spurvefugl overkategori']
fuglemælk,['løgplante overkategori']
fugte,"['bløde', 'gennembløde', 'opbløde', 'væde']"
fugtig,"['alkoholiseret', 'delirisk', 'deliritisk', 'delirøs', 'drikfældig', 'fordrukken daglig tale', 'forfalden', 'forsumpet daglig tale', 'svampet', 'svampet underbegreb', 'vandsugende underbegreb']"
fugtighed,['vand overkategori']
fukssvans,"['nedstryger', 'sav']"
ful,['styg']
fuld,"['helt', 'fuldstændig']"
fuldbefaren,['helbefaren']
fuldblods,"['autentisk', 'gedigen', 'genuin', 'lutter', 'lødig', 'naturlig', 'regulær', 'sand', 'storsindet', 'uforfalsket', 'virkelig', 'ædel', 'ægte']"
fuldbringe,['fuldføre']
fuldbyrde,['fuldende']
fuldemandssnak,"['galimatias', 'nonsens', 'pjadder', 'pjank', 'pladder', 'pølsesnak', 'sludder', 'sniksnak', 'vrøvl', 'vås', 'ævl']"
fuldende,['ændre overkategori']
fuldendt,"['perfekt', 'sublim']"
fuldføre,['ændre overkategori']
fuldført,"['aldeles', 'alt', 'en', 'fuld', 'fuldkommen', 'fuldstændig', 'færdig', 'ganske', 'hel', 'komplet', 'overhovedet', 'pure', 'samlet', 'tindrende', 'total']"
fuldgod,"['fortrinlig', 'udmærket']"
fuldkommen,"['perfekt', 'fuldendt']"
fuldkommenhed,['egenskab overkategori']
fuldmagt,"['adkomst', 'akkreditiv', 'beføjelse', 'bemyndigelse', 'berettigelse', 'beviskilde', 'blancocheck', 'grund', 'hjemmel', 'hævd', 'kompetence', 'krav', 'lovhjemmel', 'ret', 'rettighed']"
fuldmægtig,['individ overkategori']
fuldskab,"['alkoholisme', 'alkoholmisbrug', 'dipsomani', 'drikfældighed', 'drikkeri', 'druk', 'drukkenskab', 'fylderi']"
fuldstændig,"['total', 'fuldkommen', 'komplet']"
fuldstændig,"['in extensio', 'uforkortet']"
fuldstændiggøre,"['afrunde', 'afslutte', 'arrondere', 'integrere', 'komplettere', 'supplere', 'udfylde']"
fuldstændiggøre,['komplettere']
fuldtallig,"['fuldstændig', 'uafkortet']"
fuldtid,['ordning overkategori']
fuldtids,"['heltids', 'fulltime']"
fuldtidsforsikret,['heltidsforsikret']
fuldtidsstilling,"['mandeår', 'årsværk']"
fuldtonet,"['fuldstændig', 'helt igennem']"
fuldvoksen,"['myndig', 'udviklet', 'udvokset', 'voksen']"
fumlertumler,['menneskebarn overkategori']
fummelfingret,"['akavet', 'hjælpeløs', 'kejtet', 'klodset', 'kluntet', 'ubehjælpsom', 'ubehændig', 'ufiks', 'upraktisk']"
functional food,['føde overkategori']
fundament,['syld underkategori']
fundere,['fundamentere']
fung.,['fg']
funga,['svampeflora']
fungere,['virke underkategori']
funk,['rytmisk musik overkategori']
funkle,"['brillere', 'glimre', 'skinne', 'stråle']"
funktion,['afbildning']
funktionel,['praktisk']
funktionere,"['agere', 'arbejde', 'forhandle', 'fungere', 'handle', 'jobbe', 'operere', 'sysle', 'virke']"
funktionsdygtig,['funktionsduelig']
funktionsforstyrrelse,['dysfunktion']
funktionær,"['ansat', 'tjenestemand']"
fupmager,"['bedrager', 'fidusmager', 'platugle', 'snydepels', 'snyder', 'svindler']"
fuppe,"['snyde', 'narre']"
fure,"['fals', 'fordybning', 'fuge', 'hak', 'hulning', 'kærv', 'ridse', 'udhulning']"
furealge,['alge overkategori']
furie,"['drage', 'harpe', 'havgasse', 'hejre', 'heks', 'hyæne', 'kælling', 'rappenskralde', 'strigle', 'xanthippe']"
furiøs,"['arrig', 'harm', 'hidsig', 'opbragt', 'oprevet', 'sur', 'vred']"
furore,['vække opsigt']
fuse,['bevæge sig overkategori']
fusel,['væde overkategori']
fusentast,['individ overkategori']
fuser,"['afbrænder', 'flop', 'forbier', 'frustration', 'kiks', 'kikser', 'nederlag', 'nitte', 'skuffelse', 'svipser', 'vandgang']"
fusion,"['akse', 'alliance', 'entente', 'forbund', 'forening', 'klub', 'koalition', 'kult', 'liaison', 'loge', 'orden', 'sammenrend', 'sammenslutning', 'sekt', 'akse underbegreb', 'linje underbegreb', 'streg underbegreb']"
fusionere,"['addere', 'lægge sammen', 'lægge til', 'opsummere', 'plusse', 'regne sammen', 'sammenlægge', 'sammenregne', 'sammentælle', 'summe op', 'summere op', 'tælle sammen']"
fusk,['fuskeri']
fusker,"['amatør', 'dilettant', 'kluddermikkel']"
fut,"['skub', 'go']"
futon,"['briks', 'køje', 'leje', 'rede', 'seng', 'soveplads', 'sovesofa', 'vugge']"
futte af,"['afsvide', 'brænde', 'brænde af', 'flambere', 'forbrænde', 'kremere', 'lade gå op i flammer', 'lægge i aske', 'nedbrænde', 'opbrænde', 'svide', 'svide af']"
futurum,['fremtid']
fy,"['føj', 'føj']"
fyld,['materiale overkategori']
fylde,['skrive overkategori']
fyldebøtte,['individ overkategori']
fyldebøtte,"['alkoholiker', 'dranker', 'drukmås daglig tale', 'fyldebøtte daglig tale']"
fyldepen,"['pen', 'skriveredskab']"
fylderi,"['alkoholisme', 'alkoholmisbrug', 'dipsomani', 'drikfældighed', 'drikkeri', 'druk', 'drukkenskab', 'fuldskab']"
fyldest,['slå til']
fyldestgørende,"['adækvat', 'aktuel', 'apropos', 'bekvem', 'belejlig', 'betimelig', 'dækkende', 'eklatant', 'frappant', 'gunstig', 'heldig', 'opportun', 'passende', 'tilpas', 'velanbragt']"
fyldig,['udførlig']
fyldplads,"['affaldsdepot', 'containerplads', 'deponeringsplads', 'deponi', 'losseplads']"
fylke,"['amt', 'amtskommune', 'bygd', 'herred', 'kommune', 'landsdel', 'len', 'provins', 'sekundærkommune', 'sogn', 'statsamt', 'stiftsamt']"
fynd,"['eftertryk', 'vægt']"
fyndig,"['virkningsfuld', 'slagkraftig']"
fyndord,"['aforisme', 'almensætning', 'almentanke', 'apoftegma', 'bevinget ord', 'bonmot', 'citat', 'frase', 'fyndsprog', 'idiom', 'maksime', 'ordsprog', 'skriftsted', 'talemåde', 'udtryk']"
fyndsprog,"['aforisme', 'almensætning', 'almentanke', 'apoftegma', 'bevinget ord', 'bonmot', 'citat', 'frase', 'fyndord', 'idiom', 'maksime', 'ordsprog', 'skriftsted', 'talemåde', 'udtryk']"
fyr,['nåletræ overkategori']
fyre,['meddele overkategori']
fyrig,"['heftig', 'hidsig', 'ilter', 'opfarende', 'voldsom']"
fyring,"['afsked', 'afskedigelse', 'bortgang', 'farvel', 'give afsked', 'opsigelse', 'tage afsked']"
fyrre,['firti']
fyrretræ,['nåletræ overkategori']
fyrretræ,"['fyr', 'grantræ', 'nåletræ']"
fyrreårig,['år overkategori']
fyrste,"['prins', 'prinsgemal', 'ægtefælle']"
fyrstegage,"['apanage', 'årpenge']"
fyrstinde,"['adelsdame', 'hertuginde', 'storfyrstinde', 'storhertuginde', 'zarina', 'ærkehertuginde']"
fyrsvamp,"['tøndersvamp', 'Fomes fomentarius']"
fyråb,"['hyssen', 'pibekoncert', 'udpibning']"
fysik,"['biologi', 'candscient', 'geologi', 'matematik', 'naturhistorie', 'naturvidenskab']"
fysiker,"['forsker', 'professor', 'videnskabsmand']"
fysiognomi,"['ansigt', 'ansigtstræk', 'ansigtsudtryk', 'facade', 'fjæs', 'kontrafej', 'maske']"
fysiologisk,"['fysisk', 'korporlig', 'kropslig', 'kødelig', 'legemlig', 'materiel', 'sanselig']"
fysisk,['kropslig']
få,['handle overkategori']
få,"['enkelte', 'fåtal', 'nogle', 'modtage underbegreb', 'tage imod underbegreb']"
få færten af,"['ane', 'anticipere', 'ekspektere', 'fatte mistanke', 'forekomme', 'foresvæve', 'fornemme', 'forudane', 'forudføle', 'forudse', 'forvente', 'føle', 'imødese', 'lugte lunten', 'vente']"
få ram på,"['ramme', 'træffe']"
få tilovers,"['afse', 'mangle', 'undvære', 'være foruden']"
få øje på,"['opdage', 'se', 'øjne']"
fåmælt,['ordknap']
får,['drøvtygger overkategori']
fårehoved,['fjols']
fårekylling,['græshoppe overkategori']
fåreskind,"['chevreau', 'gedeskind', 'maroquin', 'nappa', 'safian']"
fåtal,"['enkelte', 'få', 'nogle', 'få underbegreb', 'modtage underbegreb', 'tage imod underbegreb']"
fæ,['individ overkategori']
fæ,"['bestie', 'bæst', 'kreatur', 'kræ']"
fæces,"['afføring', 'bæ', 'defækation', 'efterladenskaber', 'ekskrementer', 'fækalier', 'hømhøm', 'latrin', 'lort', 'puha', 'pøller', 'stort']"
fædreland,['rige overkategori']
fædrelandskærlig,"['hjemlig', 'national']"
fædrenearv,['fædrene arv']
fægte,"['gestikulere', 'svinge med']"
fækalier,"['afføring', 'bæ', 'defækation', 'efterladenskaber', 'ekskrementer', 'fæces', 'hømhøm', 'latrin', 'lort', 'puha', 'pøller', 'stort']"
fæl,"['afskyelig', 'antipatisk', 'arg', 'frastødende', 'grim', 'infam', 'kvalmende', 'led', 'modbydelig', 'odiøs', 'ond', 'slem', 'styg', 'usympatisk', 'usømmelig']"
fælde,"['skove', 'skovhugst']"
fælde,['bevirke overkategori']
fælde en tåre,"['begræde', 'græde', 'hulke', 'hyle', 'klynke', 'sørge', 'tude', 'udgyde tårer']"
fælle,"['allieret', 'arbejdskammerat', 'bekendt', 'bundsforvant', 'forbundsfælle', 'kammerat', 'kollega', 'kompagnon', 'mage', 'makker', 'partner', 'ven', 'veninde']"
fælled,"['alminding', 'græsareal', 'græsgang', 'overdrev']"
fællesbetegnelse,['navn overkategori']
fælleseje,['sameje']
fællesfølelse,"['enighed', 'eufoni', 'harmoni', 'konsensus', 'konvergens', 'overensstemmelse', 'samfølelse', 'samklang', 'symmetri', 'velklang', 'vellyd']"
fællesmarked,['sammenslutning overkategori']
fællesnordisk,['samnordisk']
fællesrum,['lokale overkategori']
fællesskab,"['forening', 'fællig', 'samhør', 'samhørighed', 'slægtskab']"
fællestillidsmand,['fællestillidsrepræsentant']
fællestræk,['træk overkategori']
fællig,"['forening', 'fællesskab', 'samhør', 'samhørighed', 'slægtskab']"
fængelig,"['brændbar', 'antændelig']"
fængsel,['fængselsstraf']
fængsel,"['arrest', 'arresthus', 'detention', 'fangelejr', 'spjæld daglig tale', 'tugthus', 'varetægtsarrest']"
fængselsstraf,['straf overkategori']
fængsle,"['anholde', 'arrestere', 'attrapere', 'fange', 'gribe', 'indfange', 'nappe', 'nuppe', 'pågribe', 'slå en klo i', 'sætte fast', 'tage til fange', 'tilfangetage']"
fængsle,"['fascinere', 'betage']"
fængslet,"['afsoner', 'anholdt', 'arrestant', 'fange', 'forvaret', 'indespærret', 'indsat', 'interneret', 'strafafsoner', 'straffefange', 'krigsfange underbegreb']"
fængsling,"['varetægtsfængsel', 'varetægtsfængsling']"
fænomen,['hændelse overkategori']
fænotype,['fremtoningspræg']
færd,"['adfærd', 'adfærdsmønster', 'fremfærd', 'fremtræden', 'handlemåde', 'opførsel', 'optræden', 'vandel', 'væremåde']"
færdes,"['daske', 'drive', 'drunte', 'drysse', 'gå', 'haste', 'jokke', 'marchere', 'promenere', 'slentre', 'spadsere', 'stavre', 'trave', 'trippe', 'vandre']"
færdig,['fuldført']
færdig,"['beredt', 'for hånden', 'forberedt', 'grydeklar', 'i orden', 'klar', 'nøglefærdig', 'parat', 'rede', 'standby', 'startklar', 'villig']"
færdiggøre,['handle overkategori']
færdighed,['talent overkategori']
færdigret,['madret overkategori']
færdsel,['flytning overkategori']
færdselslære,['undervisning overkategori']
færdselsskilt,"['advarselstavle', 'færdselstavle', 'påbudstavle']"
færdselstavle,"['advarselstavle', 'færdselsskilt', 'påbudstavle']"
færdselstavle,['skilt overkategori']
færdselsåre,['vej overkategori']
færdselsåre,"['allé', 'avenue', 'blindgade', 'boulevard', 'gade', 'gang', 'gyde', 'hovedgade', 'hovedvej', 'plads', 'smøge', 'sti', 'stræde', 'strøg', 'vej']"
færgefart,['overfart']
færgeri,['firma overkategori']
fært,"['buket', 'duft', 'dunst', 'lugt', 'odeur', 'odør', 'stank']"
fæste,"['adjungere', 'anbringe', 'ansætte', 'antage', 'beskikke', 'engagere juridisk', 'fastansætte', 'forhyre', 'hyre', 'indpacere', 'knytte til', 'konstituere', 'mønstre', 'påmønstre', 'tilknytte']"
fæste,['fæstne sig']
fæstebonde,['bonde overkategori']
fæstne,"['binde', 'fastgøre', 'fastspænde', 'fiksere', 'fæste', 'hæfte', 'sammenføje', 'tøjre']"
fæstne,['fastgøre overkategori']
fæstning,"['fæstningsanlæg', 'fæstningsværk']"
fætter,"['børge daglig tale', 'fidus daglig tale']"
føde,['handle overkategori']
føde,"['ernæring', 'mad', 'næring', 'spise']"
fødeafdeling,['hospitalsafdeling overkategori']
fødedygtig,['fertil']
fødehjem,['privatbolig overkategori']
fødemiddel,['føde overkategori']
føderal,"['føderativ', 'føderalistisk', 'føderativ', 'føderalistisk']"
føderation,['sammenslutning overkategori']
føderativ,"['føderal', 'føderalistisk', 'føderal', 'føderalistisk']"
fødevare,['føde overkategori']
fødevarebranche,['erhverv overkategori']
fødevareproduktion,['produktion overkategori']
fødsel,['tilblivelse overkategori']
fødselsdagsbarn,['individ overkategori']
fødselshjælper,"['jordemoder', 'jordemor']"
fødselslæge,['candmed overkategori']
fødselsår,['fødeår']
føj,"['bvadr', 'ad']"
føje,"['makke ret', 'falde til patten']"
føjelig,['bøjelig']
føjte,['bevæge sig overkategori']
føl,"['araber', 'ganger', 'hest', 'hingst', 'hoppe', 'islænder', 'krikke', 'pony', 'skimmel', 'øg']"
føle,['føle overkategori']
føle,"['ane', 'anticipere', 'ekspektere', 'fatte mistanke', 'forekomme', 'foresvæve', 'fornemme', 'forudane', 'forudføle', 'forudse', 'forvente', 'få færten af', 'imødese', 'lugte lunten', 'vente']"
følehorn,['tentakel']
følelsesfuld,"['blød', 'følsom', 'rørstrømsk', 'sentimental', 'sødladende', 'tårepersende']"
følelseskold,['følelsesforladt']
følelsesløs,"['ufølsom', 'kold', 'ufølsom', 'kold']"
følelsesmæssig,"['emotionel', 'affektiv']"
følenerve,['nerve overkategori']
føler,['apparat overkategori']
følesans,['sans overkategori']
følfod,['kurvplante overkategori']
